dims_op_pl_eoweb1_XXXXB00000000379978326953	01	2014-05-22 09:27:37.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370255257540/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896616 48.730095, 12.87427 48.676797, 12.828447 48.685883, 12.848484 48.738205, 12.896616 48.730095))	2014-05-22 09:27:37.000	2014-05-22 09:28:47.980	2014-09-25 21:19:31.000	2015-01-21 17:25:02.122
dims_op_pl_eoweb1_XXXXB00000000379978326955	01	2014-05-22 09:44:59.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370255258598/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896826 48.730061, 12.874487 48.676762, 12.828646 48.68585, 12.848685 48.738172, 12.896826 48.730061))	2014-05-22 09:44:59.000	2014-05-22 09:46:08.980	2014-09-25 22:25:39.000	2015-01-21 17:25:20.291
dims_op_pl_eoweb1_XXXXB00000000379978326957	01	2014-06-03 08:15:25.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370255274697/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896698 48.730591, 12.874126 48.676769, 12.82828 48.685781, 12.848533 48.738637, 12.896698 48.730591))	2014-06-03 08:15:25.000	2014-06-03 08:16:36.980	2014-09-26 14:55:23.000	2015-01-21 17:25:21.142
dims_op_pl_eoweb1_XXXXB00000000379978326959	01	2014-05-22 09:53:48.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370255259431/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896967 48.730038, 12.874649 48.676735, 12.828778 48.685828, 12.84882 48.73815, 12.896967 48.730038))	2014-05-22 09:53:48.000	2014-05-22 09:54:58.980	2014-09-25 23:10:14.000	2015-01-21 17:26:21.103
dims_op_pl_eoweb1_XXXXB00000000379978326961	01	2014-06-04 07:31:40.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370796696849/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.895434 48.72823, 12.87366 48.676068, 12.827521 48.684366, 12.84702 48.735173, 12.895434 48.72823))	2014-06-04 07:31:40.000	2014-06-04 07:32:50.980	2014-11-06 18:32:15.000	2015-01-21 17:26:58.610
dims_op_pl_eoweb1_XXXXB00000000379978326963	01	2014-05-22 10:02:22.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370255260087/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.897203 48.729999, 12.874898 48.676694, 12.828979 48.685796, 12.849024 48.738116, 12.897203 48.729999))	2014-05-22 10:02:22.000	2014-05-22 10:03:32.980	2014-09-25 23:55:10.000	2015-01-21 17:27:49.745
dims_op_pl_eoweb1_XXXXB00000000379978326965	01	2014-06-04 07:42:51.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370796697413/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.89538 48.728239, 12.873614 48.676076, 12.827502 48.684369, 12.847001 48.735176, 12.89538 48.728239))	2014-06-04 07:42:51.000	2014-06-04 07:44:00.980	2014-11-06 20:07:27.000	2015-01-21 17:28:03.111
dims_op_pl_eoweb1_XXXXB00000000379978326967	01	2014-05-22 10:14:17.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370255260572/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896529 48.730231, 12.873825 48.676286, 12.827694 48.685055, 12.848223 48.738609, 12.896529 48.730231))	2014-05-22 10:14:17.000	2014-05-22 10:15:26.980	2014-09-26 00:35:34.000	2015-01-21 17:28:25.104
dims_op_pl_eoweb1_XXXXB00000000379978326969	01	2014-06-04 07:53:57.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370796784417/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.895388 48.728237, 12.873621 48.676074, 12.827509 48.684368, 12.847007 48.735175, 12.895388 48.728237))	2014-06-04 07:53:57.000	2014-06-04 07:55:07.980	2014-11-06 21:27:03.000	2015-01-21 17:29:05.737
dims_op_pl_eoweb1_XXXXB00000000379978326980	01	2014-05-23 07:58:56.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370255271055/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.895103 48.727069, 12.87248 48.672572, 12.825872 48.680163, 12.846569 48.734223, 12.895103 48.727069))	2014-05-23 07:58:56.000	2014-05-23 08:00:08.980	2014-09-26 11:59:20.000	2015-01-21 17:31:38.178
